"Id","StartDate","EnterpriseNumber"
"9.001.651.666",01-06-2016,"0889.926.597"
"9.001.651.864",12-04-2007,"0889.948.373"
"9.001.651.963",01-05-2007,"0889.949.561"
"9.001.652.161",12-06-2007,"0890.009.939"
"9.001.652.458",07-02-2006,"0890.055.370"
"9.001.652.557",01-07-2007,"0890.096.348"
"9.001.652.755",30-05-2007,"0890.101.692"
"9.001.652.854",27-03-2007,"0890.125.745"
"9.001.653.151",21-05-2007,"0890.148.313"
"9.001.653.250",18-04-2007,"0890.148.808"
"9.001.653.844",11-04-2007,"0890.275.797"
"9.001.654.141",01-12-2018,"0890.280.549"
"9.001.654.636",20-02-2007,"0890.338.650"
"9.001.654.933",11-04-2007,"0890.384.378"
"9.001.655.032",25-04-2007,"0890.385.071"
"9.001.655.329",05-06-2007,"0890.424.069"
"9.001.655.725",03-07-2007,"0890.518.101"
"9.001.656.022",11-04-2007,"0890.538.588"
"9.001.656.220",27-04-2007,"0890.540.964"
"9.001.656.616",26-04-2007,"0890.618.564"
"9.001.656.814",25-04-2007,"0890.687.850"
"9.001.657.012",22-03-2007,"0890.749.614"
"9.001.657.210",18-04-2007,"0890.781.385"
"9.001.657.309",24-01-2007,"0890.806.923"
"9.001.657.606",12-04-2007,"0890.833.053"
"9.001.657.705",07-06-2007,"0890.833.449"
"9.001.658.002",27-06-2007,"0890.858.094"
"9.001.658.101",14-03-2007,"0890.864.034"
"9.001.658.495",17-07-2007,"0890.888.778"
"9.001.658.891",25-04-2007,"0890.923.620"
"9.001.659.089",27-04-2007,"0890.930.845"
"9.001.659.683",05-06-2007,"0891.054.272"
"9.001.659.782",16-05-2007,"0891.058.727"
"9.001.660.277",29-06-2007,"0891.090.302"
"9.001.660.673",08-06-2007,"0891.118.412"
"9.001.660.772",21-04-2007,"0891.120.192"
"9.001.660.970",31-07-2007,"0891.159.388"
"9.001.661.069",26-02-2007,"0891.160.180"
"9.001.661.168",25-04-2007,"0891.161.368"
"9.001.661.465",31-07-2007,"0891.170.573"
"9.001.661.663",25-04-2007,"0891.177.602"
"9.001.661.762",01-08-2007,"0891.183.144"
"9.001.661.861",26-06-2007,"0891.191.557"
"9.001.661.960",06-07-2007,"0891.199.673"
"9.001.662.554",01-07-2007,"0891.291.527"
"9.001.663.445",12-06-2007,"0891.378.035"
"9.001.663.544",15-05-2007,"0891.380.510"
"9.001.663.643",22-03-2007,"0891.389.814"
"9.001.663.742",04-04-2007,"0891.393.772"
"9.001.663.841",06-07-2007,"0891.401.987"
"9.001.663.940",03-07-2007,"0891.402.779"
"9.001.665.227",16-08-2007,"0891.460.088"
"9.001.665.425",28-06-2007,"0891.483.844"
"9.001.666.019",01-01-2007,"0891.502.947"
"9.001.666.118",28-08-2006,"0891.517.201"
"9.001.666.217",24-07-2007,"0891.517.991"
"9.001.666.514",03-07-2007,"0891.524.723"
"9.001.667.504",14-08-2007,"0891.605.984"
"9.001.667.801",03-07-2007,"0891.653.001"
"9.001.667.997",13-07-2007,"0891.695.660"
"9.001.668.294",16-08-2007,"0891.708.825"
"9.001.668.690",01-08-2007,"0891.882.336"
"9.001.668.987",08-08-2007,"0891.947.266"
"9.001.669.086",09-12-2004,"0891.951.622"
"9.001.669.185",01-10-2006,"0891.960.530"
"9.001.669.482",21-08-2007,"0892.010.317"
"9.001.669.680",05-07-2007,"0892.012.493"
"9.001.669.779",04-09-2007,"0892.023.084"
"9.001.669.878",13-07-2007,"0892.055.451"
"9.001.670.076",08-03-2006,"0892.062.577"
"9.001.670.175",01-09-2007,"0892.111.176"
"9.001.670.274",25-08-2007,"0892.112.562"
"9.001.670.472",22-08-2007,"0892.180.264"
"9.001.671.066",04-07-2007,"0892.250.045"
"9.001.671.561",31-07-2007,"0892.262.913"
"9.001.671.759",12-07-2007,"0892.268.653"
"9.001.671.858",01-08-2007,"0892.278.056"
"9.001.671.957",01-08-2007,"0892.279.343"
"9.001.672.056",01-08-2007,"0892.283.994"
"9.001.672.353",04-09-2007,"0892.302.010"
"9.001.672.452",30-10-1930,"0892.311.710"
"9.001.672.551",26-09-2007,"0892.328.734"
"9.001.672.749",04-09-2007,"0892.349.322"
"9.001.673.046",01-06-2007,"0892.396.733"
"9.001.673.343",02-10-2007,"0892.452.557"
"9.001.673.541",24-04-2011,"0892.458.297"
"9.001.673.739",20-08-2007,"0892.528.870"
"9.001.673.937",30-07-2007,"0892.529.464"
"9.001.674.234",14-09-2007,"0892.550.250"
"9.001.674.828",01-03-1992,"0892.606.767"
"9.001.674.927",27-09-2007,"0892.627.058"
"9.001.675.026",26-03-2007,"0892.649.824"
"9.001.675.224",01-01-2005,"0892.675.954"
"9.001.675.422",02-02-2009,"0892.704.262"
"9.001.675.521",25-09-2007,"0892.704.955"
"9.001.676.313",20-07-2007,"0892.838.379"
"9.001.676.709",19-09-2007,"0892.892.027"
"9.001.676.808",15-01-2009,"0892.893.710"
"9.001.677.006",19-09-2007,"0892.909.150"
"9.001.677.303",01-10-2007,"0892.945.178"
"9.001.677.796",24-08-2007,"0892.999.420"
"9.001.678.093",19-10-2007,"0893.068.904"
"9.001.678.390",07-09-2007,"0893.093.054"
"9.001.678.786",03-07-2007,"0893.104.437"
"9.001.679.479",31-10-2007,"0893.201.437"
"9.001.679.578",10-10-2007,"0893.202.823"
"9.001.679.875",27-09-2007,"0893.225.884"
"9.001.680.370",19-09-2007,"0893.236.178"
"9.001.680.469",24-10-2007,"0893.239.049"
"9.001.680.865",02-10-2007,"0893.249.937"
"9.001.680.964",27-07-2007,"0893.251.026"
"9.001.681.063",01-10-2007,"0893.258.746"
"9.001.681.162",05-11-2007,"0893.258.845"
"9.001.681.261",13-10-2007,"0893.278.047"
"9.001.681.459",24-08-2007,"0893.285.371"
"9.001.681.558",25-08-2007,"0893.285.767"
"9.001.681.954",03-10-2007,"0893.304.474"
"9.001.682.053",05-10-2007,"0893.306.652"
"9.001.682.152",05-10-2007,"0893.313.085"
"9.001.682.251",05-10-2007,"0893.322.884"
"9.001.682.350",08-11-2007,"0893.328.527"
"9.001.682.449",27-09-2007,"0893.329.418"
"9.001.682.944",17-04-2007,"0893.338.722"
"9.001.683.043",09-11-2007,"0893.357.924"
"9.001.683.241",01-07-2007,"0893.390.982"
"9.001.683.439",05-09-2007,"0893.418.005"
"9.001.683.538",13-09-2007,"0893.419.686"
"9.001.683.637",13-11-2007,"0893.424.735"
"9.001.684.132",05-10-2007,"0893.571.324"
"9.001.684.231",20-11-2007,"0893.574.490"
"9.001.684.330",24-10-2007,"0893.575.282"
"9.001.684.528",16-10-2007,"0893.579.242"
"9.001.684.825",05-10-2007,"0893.594.583"
"9.001.684.924",05-10-2007,"0893.614.973"
"9.001.685.221",26-10-2007,"0893.618.438"
"9.001.685.419",01-01-2008,"0893.623.584"
"9.001.685.617",28-06-2007,"0893.624.772"
"9.001.685.914",01-11-2007,"0893.653.278"
"9.001.686.013",07-11-2007,"0893.656.743"
"9.001.686.112",16-10-2007,"0893.657.733"
"9.001.686.409",25-10-2007,"0893.700.887"
"9.001.686.508",25-10-2007,"0893.701.679"
"9.001.686.805",08-10-2007,"0893.715.933"
"9.001.687.003",09-10-2007,"0893.757.010"
"9.001.687.595",31-08-2007,"0893.850.941"
"9.001.687.793",11-06-2008,"0893.857.869"
"9.001.688.090",05-12-2007,"0893.936.756"
"9.001.688.486",25-10-2007,"0894.017.227"
"9.001.688.684",22-11-2007,"0894.073.546"
"9.001.688.783",22-11-2007,"0894.074.635"
"9.001.688.882",22-11-2007,"0894.084.434"
"9.001.689.278",31-10-2007,"0894.158.074"
"9.001.689.377",25-10-2007,"0894.184.305"
"9.001.689.773",01-01-2008,"0894.229.637"
"9.001.690.367",01-01-2008,"0894.311.690"
"9.001.690.565",22-11-2007,"0894.314.858"
"9.001.690.664",01-01-2008,"0894.330.496"
"9.001.691.060",18-05-2007,"0894.374.345"
"9.001.691.456",22-11-2007,"0894.473.820"
"9.001.691.753",18-07-2007,"0894.562.110"
"9.001.691.951",17-10-2007,"0894.598.039"
"9.001.692.149",01-12-2007,"0894.617.241"
"9.001.692.545",26-10-2007,"0894.651.091"
"9.001.692.644",13-12-2007,"0894.670.392"
"9.001.693.040",27-07-2007,"0894.713.845"
"9.001.693.337",03-12-2007,"0894.721.961"
"9.001.693.436",26-11-2020,"0894.744.727"
"9.001.693.832",03-12-2007,"0894.790.356"
"9.001.694.129",30-11-2007,"0894.804.808"
"9.001.694.228",03-12-2007,"0894.806.291"
"9.001.694.426",31-07-2007,"0894.814.013"
"9.001.694.525",28-12-2007,"0894.870.134"
"9.001.694.921",19-11-2007,"0894.926.354"
"9.001.695.119",07-12-2007,"0894.992.868"
"9.001.695.515",12-11-2007,"0895.074.626"
"9.001.695.614",29-03-2005,"0895.099.073"
"9.001.695.911",10-01-2008,"0895.190.234"
"9.001.696.208",01-01-2008,"0895.202.904"
"9.001.696.505",01-01-2008,"0895.237.546"
"9.001.696.604",01-01-2008,"0895.254.669"
"9.001.696.901",18-12-2007,"0895.295.548"
"9.001.697.097",04-01-2008,"0895.296.241"
"9.001.697.493",01-01-2008,"0895.313.859"
"9.001.697.592",30-01-2008,"0895.329.301"
"9.001.697.790",18-12-2007,"0895.330.784"
"9.001.699.275",28-01-2008,"0895.444.414"
"9.001.699.374",01-01-2008,"0895.446.788"
"9.001.699.473",26-10-2007,"0895.535.474"
"9.001.699.572",03-01-2005,"0895.561.012"
"9.001.699.770",01-06-2013,"0895.590.904"
"9.001.700.166",11-02-2008,"0895.615.549"
"9.001.700.463",05-04-2007,"0895.620.004"
"9.001.700.562",11-02-2008,"0895.621.289"
"9.001.700.859",19-09-2007,"0895.640.590"
"9.001.700.958",06-11-2007,"0895.663.455"
"9.001.701.552",21-09-2007,"0895.709.975"
"9.001.701.651",30-01-2008,"0895.712.351"
"9.001.702.146",04-01-2008,"0895.751.448"
"9.001.702.443",04-01-2008,"0895.755.705"
"9.001.702.740",15-01-2008,"0895.758.376"
"9.001.702.839",22-01-2008,"0895.762.336"
"9.001.702.938",17-01-2008,"0895.768.373"
"9.001.703.433",15-01-2008,"0895.793.119"
"9.001.703.532",21-01-2008,"0895.800.443"
"9.001.704.225",01-01-2008,"0895.905.361"
"9.001.704.522",20-12-2012,"0895.939.015"
"9.001.705.017",15-11-2007,"0896.218.236"
"9.001.705.116",15-01-2008,"0896.224.966"
"9.001.705.314",26-12-2007,"0896.236.151"
"9.001.705.413",10-03-2008,"0896.238.131"
"9.001.705.809",18-12-2007,"0896.279.010"
"9.001.705.908",06-03-2008,"0896.282.572"
"9.001.706.304",15-03-2008,"0896.419.560"
"9.001.706.995",28-02-2008,"0896.450.046"
"9.001.707.094",27-02-2008,"0896.471.624"
"9.001.707.193",02-12-2008,"0896.487.064"
"9.001.707.292",16-01-2008,"0896.490.133"
"9.001.707.391",15-01-2008,"0896.492.113"
"9.001.707.589",14-10-2010,"0896.527.943"
"9.001.707.688",05-12-2007,"0896.531.309"
"9.001.707.985",01-02-2008,"0896.588.222"
"9.001.708.183",01-02-2008,"0896.593.368"
"9.001.709.272",26-03-2008,"0896.711.550"
"9.001.709.866",05-02-2008,"0896.805.085"
"9.001.710.064",28-02-2008,"0896.879.123"
"9.001.710.460",03-04-2008,"0896.915.844"
"9.001.710.658",15-02-2008,"0896.984.239"
"9.001.710.757",07-04-2008,"0897.000.075"
"9.001.711.054",06-12-2007,"0897.055.703"
"9.001.711.252",14-12-2007,"0897.061.245"
"9.001.711.450",20-01-2010,"0897.067.183"
"9.001.711.549",07-03-2008,"0897.110.240"
"9.001.711.747",18-02-2008,"0897.217.336"
"9.001.711.846",04-03-2008,"0897.244.456"
"9.001.711.945",14-04-2008,"0897.251.780"
"9.001.712.341",26-03-2008,"0897.333.835"
"9.001.712.638",18-03-2008,"0897.365.509"
"9.001.712.935",01-02-2008,"0897.396.884"
"9.001.713.331",01-10-2018,"0897.502.396"
"9.001.713.925",15-04-2008,"0897.623.350"
"9.001.714.123",03-03-2008,"0897.626.023"
"9.001.714.321",21-02-2008,"0897.631.565"
"9.001.714.618",28-03-2008,"0897.662.447"
"9.001.714.717",04-12-2007,"0897.663.041"
"9.001.715.113",25-04-2008,"0897.692.141"
"9.001.715.410",07-04-2008,"0897.699.861"
"9.001.715.509",23-01-2008,"0897.708.175"
"9.001.715.806",27-02-2008,"0897.740.047"
"9.001.715.905",05-11-2007,"0897.796.861"
"9.001.716.004",13-03-2008,"0897.803.690"
"9.001.716.695",18-03-2008,"0897.858.526"
"9.001.716.794",25-09-2008,"0897.874.560"
"9.001.717.190",01-02-2008,"0897.920.585"
"9.001.717.982",12-02-2008,"0897.961.662"
"9.001.718.081",29-11-2007,"0897.966.612"
"9.001.718.180",23-04-2008,"0897.970.174"
"9.001.718.279",18-03-2008,"0897.973.639"
"9.001.718.576",21-05-2008,"0898.041.341"
"9.001.718.675",25-04-2008,"0898.052.724"
"9.001.718.873",19-12-2007,"0898.082.913"
"9.001.718.972",17-05-2008,"0898.093.801"
"9.001.719.071",14-04-2008,"0898.096.769"
"9.001.719.170",07-04-2008,"0898.097.066"
"9.001.719.368",23-05-2008,"0898.099.739"
"9.001.719.566",23-05-2008,"0898.103.697"
"9.001.720.160",22-05-2008,"0898.119.634"
"9.001.720.358",18-03-2008,"0898.185.158"
"9.001.720.457",22-05-2008,"0898.191.393"
"9.001.720.556",01-05-1997,"0898.195.353"
"9.001.720.853",15-04-2008,"0898.196.739"
"9.001.721.051",16-04-2008,"0898.210.694"
"9.001.721.249",22-04-2008,"0898.226.532"
"9.001.721.348",22-04-2008,"0898.247.120"
"9.001.722.041",21-05-2008,"0898.374.408"
"9.001.722.140",15-05-2008,"0898.376.584"
"9.001.722.239",17-06-2019,"0898.391.729"
"9.001.722.734",22-04-2008,"0898.421.027"
"9.001.722.833",22-04-2008,"0898.423.797"
"9.001.723.229",01-05-2008,"0898.433.596"
"9.001.723.328",08-05-2008,"0898.486.254"
"9.001.723.427",08-05-2008,"0898.541.286"
"9.001.723.724",07-04-2008,"0898.552.867"
"9.001.724.318",22-04-2008,"0898.574.742"
"9.001.724.516",13-06-2008,"0898.584.343"
"9.001.725.308",04-05-2008,"0898.726.972"
"9.001.726.197",23-05-2008,"0898.858.220"
"9.001.726.395",23-05-2008,"0898.862.673"
"9.001.726.494",02-06-2008,"0898.864.653"
"9.001.726.593",22-05-2008,"0898.864.752"
"9.001.726.692",15-05-2008,"0898.865.049"
"9.001.726.890",27-06-2008,"0898.866.336"
"9.001.726.989",18-03-2008,"0898.904.245"
"9.001.727.088",18-06-2008,"0898.906.225"
"9.001.727.385",20-06-2008,"0898.921.269"
"9.001.728.177",23-05-2008,"0898.978.875"
"9.001.728.375",29-04-2008,"0899.018.368"
"9.001.728.672",14-05-2008,"0899.050.636"
"9.001.728.771",09-05-2008,"0899.064.789"
"9.001.728.870",22-05-2008,"0899.067.264"
"9.001.728.969",16-04-2008,"0899.087.951"
"9.001.729.068",03-07-2008,"0899.135.362"
"9.001.729.464",08-05-2008,"0899.150.012"
"9.001.729.761",23-05-2008,"0899.171.192"
"9.001.729.860",12-06-2008,"0899.214.447"
"9.001.729.959",12-06-2008,"0899.214.843"
"9.001.730.058",12-06-2008,"0899.217.615"
"9.001.730.256",08-05-2008,"0899.247.606"
"9.001.730.553",07-07-2008,"0899.263.937"
"9.001.730.652",24-04-2008,"0899.266.511"
"9.001.730.751",03-03-2008,"0899.280.367"
"9.001.730.850",01-07-2008,"0899.284.030"
"9.001.730.949",07-12-2015,"0899.293.532"
"9.001.731.345",04-07-2008,"0899.348.069"
"9.001.731.444",24-06-2008,"0899.352.326"
"9.001.731.543",03-06-2008,"0899.377.169"
"9.001.731.642",22-07-2008,"0899.404.190"
"9.001.731.741",01-04-2008,"0899.430.223"
"9.001.731.939",23-07-2008,"0899.434.577"
"9.001.732.038",01-08-2008,"0899.459.719"
"9.001.732.236",25-07-2008,"0899.484.760"
"9.001.732.830",19-06-2008,"0899.507.328"
"9.001.732.929",26-05-2008,"0899.507.625"
"9.001.733.820",22-07-2008,"0899.616.008"
"9.001.733.919",03-07-2008,"0899.617.293"
"9.001.734.216",27-05-2008,"0899.722.114"
"9.001.734.315",10-01-2008,"0899.742.801"
"9.001.734.414",03-07-2008,"0899.791.103"
"9.001.734.612",11-08-2008,"0899.803.276"
"9.001.734.711",21-04-2008,"0899.849.303"
"9.001.735.008",24-07-2009,"0899.895.031"
"9.001.735.107",08-07-2008,"0899.912.253"
"9.001.735.206",23-03-2007,"0899.932.544"
"9.001.735.503",15-08-2008,"0899.974.710"
"9.001.735.701",06-08-2008,"0899.986.190"
"9.001.735.897",20-01-2009,"0899.999.553"
"9.001.735.996",01-01-1988,"0910.445.958"
"9.001.736.194",01-09-2014,"0998.203.244"
"9.001.736.392",16-07-2021,"0772.878.479"
"9.001.736.491",17-08-2021,"0773.901.236"
"9.001.736.590",16-09-2021,"0773.993.088"
"9.001.736.788",16-09-2021,"0774.619.135"
"9.001.736.887",15-09-2021,"0825.525.824"
"9.001.737.085",24-12-2020,"0760.541.663"
"9.001.737.283",18-05-2021,"0886.347.891"
"9.001.737.382",01-10-2021,"0774.896.673"
"9.001.737.481",12-11-2020,"0775.372.072"
"9.001.737.679",01-08-2021,"0649.952.953"
"9.001.737.778",13-09-2021,"0775.715.928"
"9.001.737.877",01-10-2021,"0775.788.479"
"9.001.737.976",16-09-2021,"0775.791.845"
"9.001.738.075",01-07-2021,"0460.407.629"
"9.001.738.273",27-09-2021,"0775.989.310"
"9.001.738.471",27-10-2021,"0678.539.744"
"9.001.738.570",13-06-2021,"0776.602.487"
"9.001.738.669",28-10-2021,"0776.611.001"
"9.001.738.768",15-10-2021,"0776.651.878"
"9.001.738.867",15-10-2021,"0776.653.759"
"9.001.738.966",01-12-2021,"0776.660.786"
"9.001.739.065",01-09-2021,"0763.878.661"
"9.001.739.164",02-11-2021,"0776.730.864"
"9.001.739.263",21-09-2021,"0747.505.061"
"9.001.739.362",14-10-2021,"0776.953.271"
"9.001.739.461",01-10-2021,"0734.939.603"
"9.001.739.659",15-04-2021,"0722.963.863"
"9.001.739.758",21-12-2020,"0694.586.613"
"9.001.740.055",01-01-2021,"0533.880.377"
"9.001.740.253",03-12-2020,"0878.033.508"
"9.001.740.451",01-01-2022,"0777.484.593"
"9.001.740.550",01-09-2021,"0778.287.517"
"9.001.740.748",19-10-2021,"0778.380.260"
"9.001.740.847",20-10-2021,"0778.471.421"
"9.001.740.946",01-01-2022,"0777.484.593"
"9.001.741.045",01-01-2020,"0848.942.416"
"9.001.741.243",01-05-2021,"0564.845.747"
"9.001.741.342",01-01-2022,"0778.695.214"
"9.001.741.441",30-08-2021,"0778.714.317"
"9.001.741.540",17-12-2021,"0778.756.580"
"9.001.741.837",01-01-2022,"0779.268.504"
"9.001.741.936",05-11-2021,"0779.302.255"
"9.001.742.035",15-12-2021,"0779.349.567"
"9.001.742.332",01-11-2021,"0811.085.096"
"9.001.742.431",14-12-2021,"0719.987.844"
"9.001.742.530",07-10-2021,"0779.589.493"
"9.001.742.629",01-03-2018,"0632.828.097"
"9.001.742.728",24-12-2021,"0765.787.779"
"9.001.742.827",01-10-2021,"0779.889.995"
"9.001.743.025",20-12-2021,"0779.934.636"
"9.001.743.124",01-11-2021,"0780.583.744"
"9.001.743.223",01-11-2021,"0780.584.338"
"9.001.743.322",05-01-2022,"0780.635.313"
"9.001.743.421",04-10-2021,"0544.612.339"
"9.001.743.520",04-10-2021,"0892.201.248"
"9.001.743.619",04-10-2021,"0721.663.073"
"9.001.743.718",20-12-2021,"0780.954.621"
"9.001.743.817",17-10-2019,"0741.819.079"
"9.001.743.916",27-01-2022,"0780.976.791"
"9.001.744.015",25-11-2021,"0781.382.015"
"9.001.744.114",07-09-2021,"0895.330.289"
"9.001.744.213",02-02-2022,"0781.491.584"
"9.001.744.312",01-01-2022,"0781.524.941"
"9.001.744.510",02-01-2022,"0661.697.178"
"9.001.744.609",01-02-2022,"0781.704.192"
"9.001.744.708",01-01-2022,"0781.710.231"
"9.001.744.807",01-10-2021,"0771.280.058"
"9.001.744.906",27-01-2022,"0882.414.641"
"9.001.745.005",10-02-2022,"0781.801.489"
"9.001.745.104",23-11-2021,"0781.802.974"
"9.001.745.203",14-02-2022,"0781.914.426"
"9.001.745.302",25-02-2022,"0879.287.578"
"9.001.745.795",01-02-2022,"0782.467.326"
"9.001.745.894",31-12-2021,"0782.503.354"
"9.001.745.993",11-02-2022,"0782.511.371"
"9.001.746.191",16-12-2021,"0851.654.258"
"9.001.746.290",10-01-2022,"0782.613.024"
"9.001.746.488",01-02-2022,"0782.467.326"
"9.001.746.686",01-09-2021,"0783.222.837"
"9.001.746.785",01-04-2022,"0783.400.803"
"9.001.747.082",11-11-2021,"0538.407.111"
"9.001.747.181",01-03-2022,"0783.566.196"
"9.001.747.379",10-03-2022,"0783.953.109"
"9.001.747.478",01-01-2017,"0867.068.548"
"9.001.747.577",01-01-2017,"0818.349.903"
"9.001.747.676",01-01-2022,"0784.210.851"
"9.001.747.874",10-03-2022,"0678.617.839"
"9.001.747.973",01-01-2022,"0784.266.972"
"9.001.748.072",01-01-2022,"0762.643.791"
"9.001.748.468",15-12-2021,"0784.549.658"
"9.001.748.567",06-04-2022,"0784.557.576"
"9.001.748.666",07-04-2022,"0784.589.646"
"9.001.748.765",18-03-2022,"0784.605.779"
"9.001.748.963",01-01-2022,"0677.714.848"
"9.001.749.161",01-01-2022,"0762.643.395"
"9.001.749.260",01-03-2022,"0772.342.308"
"9.001.749.458",01-04-2022,"0747.986.794"
"9.001.749.557",11-03-2022,"0785.371.584"
"9.001.749.656",01-05-2022,"0785.418.205"
"9.001.749.854",01-01-2020,"0879.029.143"
"9.001.749.953",08-02-2022,"0785.615.173"
"9.001.750.052",01-01-2021,"0761.904.415"
"9.001.750.151",05-05-2022,"0704.989.961"
"9.001.750.250",20-04-2022,"0785.749.092"
"9.001.750.349",11-05-2022,"0785.930.028"
"9.001.750.448",13-05-2022,"0786.201.430"
"9.001.750.547",06-04-2022,"0786.276.951"
"9.001.750.646",13-05-2022,"0760.964.406"
"9.001.750.844",07-03-2022,"0786.372.169"
"9.001.751.042",02-05-2022,"0718.817.510"
"9.001.751.141",11-11-2021,"0786.776.601"
"9.001.751.339",02-03-2022,"0787.182.516"
"9.001.751.537",04-04-2022,"0403.406.865"
"9.001.751.636",21-10-2021,"0851.106.407"
"9.001.751.735",17-05-2022,"0787.566.556"
"9.001.751.834",31-03-2022,"0787.740.166"
"9.001.751.933",25-04-2022,"0787.746.995"
"9.001.752.032",01-01-2022,"0787.751.549"
"9.001.752.230",01-07-2022,"0787.571.605"
"9.001.752.329",01-06-2022,"0788.393.135"
"9.001.752.527",10-12-2021,"0678.981.588"
"9.001.752.626",01-10-2021,"0788.547.345"
"9.001.752.725",09-04-2021,"0754.515.686"
"9.001.752.824",19-05-2022,"0628.480.618"
"9.001.752.923",21-05-2022,"0788.917.331"
"9.001.753.022",22-04-2022,"0788.922.180"
"9.001.753.121",10-06-2022,"0788.574.465"
"9.001.753.220",01-08-2022,"0789.259.405"
"9.001.753.418",01-08-2022,"0789.250.693"
"9.001.753.517",02-08-2022,"0694.633.331"
"9.001.753.616",03-08-2022,"0789.348.584"
"9.001.753.715",07-07-2022,"0465.643.352"
"9.001.753.814",04-08-2022,"0786.638.425"
"9.001.754.012",07-03-2022,"0474.375.530"
"9.001.754.210",01-08-2022,"0789.747.373"
"9.001.754.309",24-08-2022,"0789.930.089"
"9.001.754.507",13-06-2022,"0884.217.851"
"9.001.754.606",12-07-2022,"0521.984.714"
"9.001.754.705",17-08-2022,"0790.362.433"
"9.001.754.804",06-09-2022,"0773.369.023"
"9.001.754.903",01-07-2022,"0790.499.817"
"9.001.755.002",07-09-2022,"0790.542.971"
"9.001.755.101",20-06-2022,"0694.558.305"
"9.001.755.396",13-07-2022,"0790.935.228"
"9.001.755.495",02-09-2021,"0790.946.314"
"9.001.755.693",06-07-2022,"0791.452.692"
"9.001.755.792",30-10-2021,"0791.468.926"
"9.001.755.990",03-10-2022,"0770.677.173"
"9.001.756.089",01-10-2022,"0791.644.021"
"9.001.756.287",02-09-2022,"0547.745.538"
"9.001.756.386",01-01-2013,"0508.687.103"
"9.001.756.485",01-11-2022,"0792.577.397"
"9.001.756.584",14-10-2022,"0792.936.693"
"9.001.756.782",27-10-2022,"0792.962.726"
"9.001.756.881",28-10-2022,"0793.124.656"
"9.001.756.980",01-11-2022,"0793.281.341"
"9.001.757.079",06-09-2022,"0793.351.320"
"9.001.757.178",05-09-2022,"0742.819.664"
"9.001.757.277",27-10-2022,"0793.430.108"
"9.001.757.376",02-11-2022,"0793.470.292"
"9.001.757.475",27-10-2022,"0793.537.006"
"9.001.757.673",27-10-2022,"0474.466.689"
"9.001.757.772",06-05-2022,"0711.797.381"
"9.001.757.871",28-06-2022,"0793.671.618"
"9.001.758.069",22-11-2022,"0793.814.940"
"9.001.758.168",01-11-2022,"0793.966.972"
"9.001.758.267",14-11-2022,"0793.985.184"
"9.001.758.366",01-12-2022,"0794.284.104"
"9.001.758.465",30-04-2019,"0725.990.362"
"9.001.758.564",24-10-2022,"0794.293.309"
"9.001.758.663",15-11-2022,"0794.298.356"
"9.001.758.861",02-12-2022,"0794.342.007"
"9.001.758.960",01-07-2022,"0678.505.201"
"9.001.759.059",13-09-2022,"0794.375.659"
"9.001.759.158",02-12-2022,"0794.640.232"
"9.001.759.257",05-10-2022,"0658.904.865"
