Category,Code,Language,Description
Nace2008,822,FR,Activités des centres d'appels
Nace2008,8220,FR,Activités des centres d'appels
Nace2008,82200,FR,Activités des centres d'appels
Nace2008,823,FR,Organisation de salons professionnels et de congrès
Nace2008,8230,FR,Organisation de salons professionnels et de congrès
Nace2008,82300,FR,Organisation de salons professionnels et de congrès
Nace2008,8230001,FR,Organisation de foires et salons d'oeuvres d'art ou de biens meubles de plus de cinquante ans
Nace2008,829,FR,Activités de soutien aux entreprises n.c.a.
Nace2008,8291,FR,Activités des agences de recouvrement de factures et des sociétés d'information financière sur la clientèle
Nace2008,82910,FR,Activités des agences de recouvrement de factures et des sociétés d'information financière sur la clientèle
Nace2008,8292,FR,Activités de conditionnement
Nace2008,82920,FR,Activités de conditionnement
Nace2008,8292001,FR,"Activités de conditionnement (automatique ou non) pour des tiers de produits divers: remplissage d'atomiseurs; embouteillage, remplissage de boîtes de boissons; emballage de denrées aliment., etc."
Nace2008,8292002,FR,"Etiquetage, estampillage et scellage"
Nace2008,8292003,FR,Emballage de colis et de paquets-cadeaux
Nace2008,8299,FR,Autres activités de soutien aux entreprises n.c.a.
Nace2008,82990,FR,Autres activités de soutien aux entreprises n.c.a.
Nace2008,84,FR,Administration publique et défense; sécurité sociale obligatoire
Nace2008,841,FR,"Administration générale, économique et sociale"
Nace2008,8411,FR,Administration publique générale
Nace2008,84111,FR,Administration publique fédérale
Nace2008,84112,FR,Administration publique communautaire et régionale
Nace2008,84113,FR,Administration publique provinciale
Nace2008,84114,FR,"Administration publique communale, sauf Centres Publics d'Action Sociale (C.P.A.S.)"
Nace2008,84115,FR,Centres Publics d'Action Sociale (C.P.A.S.)
Nace2008,84119,FR,Autre administration publique générale
Nace2008,8412,FR,"Administration publique (tutelle) de la santé, de la formation, de la culture et des autres services sociaux, à l'exclusion de la sécurité sociale"
Nace2008,84120,FR,"Administration publique (tutelle) de la santé, de la formation, de la culture et des autres services sociaux, à l'exclusion de la sécurité sociale"
Nace2008,8413,FR,Administration publique (tutelle) des activités économiques
Nace2008,84130,FR,Administration publique (tutelle) des activités économiques
Nace2008,842,FR,Services de prérogative publique
Nace2008,8421,FR,Affaires étrangères
Nace2008,84210,FR,Affaires étrangères
Nace2008,8422,FR,Défense
Nace2008,84220,FR,Défense
Nace2008,8423,FR,Justice
Nace2008,84231,FR,Tribunaux
Nace2008,84232,FR,Etablissements pénitentiaires
Nace2008,84239,FR,Autres activités relatives à la justice
Nace2008,8424,FR,Activités d'ordre public et de sécurité civile
Nace2008,84241,FR,Police fédérale
Nace2008,84242,FR,Police locale
Nace2008,84249,FR,Autres activités d'ordre public et de sécurité civile
Nace2008,8425,FR,Services du feu
Nace2008,84250,FR,Services du feu
Nace2008,843,FR,Sécurité sociale obligatoire
Nace2008,8430,FR,Sécurité sociale obligatoire
Nace2008,84301,FR,"Sécurité sociale obligatoire, à l'exclusion des mutuelles"
Nace2008,84302,FR,Mutuelles et caisses d'assurance soins
Nace2008,84309,FR,Autres organismes de sécurité sociale
Nace2008,85,FR,Enseignement
Nace2008,851,FR,Enseignement maternel
Nace2008,8510,FR,Enseignement maternel
Nace2008,85101,FR,Enseignement maternel ordinaire communautaire
Nace2008,85102,FR,Enseignement maternel ordinaire provincial subventionné
Nace2008,85103,FR,Enseignement maternel ordinaire communal subventionné
Nace2008,85104,FR,Enseignement maternel ordinaire libre subventionné
Nace2008,85105,FR,Enseignement maternel spécialisé organisé par les pouvoirs publics
Nace2008,85106,FR,Enseignement maternel spécialisé libre subventionné
Nace2008,85109,FR,Enseignement maternel n.c.a.
Nace2008,852,FR,Enseignement primaire
Nace2008,8520,FR,Enseignement primaire
Nace2008,85201,FR,Enseignement primaire ordinaire communautaire
Nace2008,85202,FR,Enseignement primaire ordinaire provincial subventionné
Nace2008,85203,FR,Enseignement primaire ordinaire communal subventionné
Nace2008,85204,FR,Enseignement primaire ordinaire libre subventionné
Nace2008,85205,FR,Enseignement primaire spécialisé organisé par les pouvoirs publics
Nace2008,85206,FR,Enseignement primaire spécialisé libre subventionné
Nace2008,85207,FR,Alphabétisation des adultes
Nace2008,85209,FR,Enseignement primaire ordinaire n.c.a.
Nace2008,853,FR,Enseignement secondaire
Nace2008,8531,FR,Enseignement secondaire général
Nace2008,85311,FR,Enseignement secondaire général ordinaire communautaire
Nace2008,85312,FR,Enseignement secondaire général ordinaire provincial subventionné
Nace2008,85313,FR,Enseignement secondaire général ordinaire communal subventionné
Nace2008,85314,FR,Enseignement secondaire général ordinaire libre subventionné
Nace2008,85319,FR,Enseignement secondaire ordinaire général n.c.a.
Nace2008,8532,FR,"Enseignement secondaire technique, professionnel et spécialisé"
Nace2008,85321,FR,Enseignement secondaire technique et professionnel ordinaire communautaire
Nace2008,85322,FR,Enseignement secondaire technique et professionnel ordinaire provincial subventionné
Nace2008,85323,FR,Enseignement secondaire technique et professionnel ordinaire communal subventionné
Nace2008,85324,FR,Enseignement secondaire technique et professionnel ordinaire libre subventionné
Nace2008,85325,FR,Enseignement secondaire spécialisé organisé par les pouvoirs publics
Nace2008,85326,FR,Enseignement secondaire spécialisé libre subventionné
Nace2008,85329,FR,"Enseignement secondaire technique, professionnel et spécialisé n.c.a."
Nace2008,8532901,FR,Activités des écoles de pilotage pour pilotes de ligne
Nace2008,854,FR,Enseignement supérieur et post-secondaire non supérieur
Nace2008,8541,FR,Enseignement post-secondaire non supérieur
Nace2008,85410,FR,Enseignement post-secondaire non supérieur
Nace2008,8542,FR,Enseignement supérieur
Nace2008,85421,FR,Enseignement supérieur organisé par les pouvoirs publics
Nace2008,85422,FR,Enseignement supérieur libre subventionné
Nace2008,85429,FR,Enseignement supérieur n.c.a.
Nace2008,855,FR,Autres activités d'enseignement
Nace2008,8551,FR,Enseignement de disciplines sportives et d'activités de loisirs
Nace2008,85510,FR,Enseignement de disciplines sportives et d'activités de loisirs
Nace2008,8552,FR,Enseignement culturel
Nace2008,85520,FR,Enseignement culturel
Nace2008,8552001,FR,Exploitation d'écoles de danse et les activités des professeurs de danse
Nace2008,8553,FR,Enseignement de la conduite
Nace2008,85531,FR,Enseignement de la conduite de véhicules à moteurs
Nace2008,8553101,FR,Auto-écoles
Nace2008,8553102,FR,Moto-écoles
Nace2008,85532,FR,Enseignement de la conduite d'aéronefs et de bateaux
Nace2008,8553201,FR,Préparation au certificat de pilotage d'avions de tourisme
Nace2008,8553202,FR,Formation aux permis bateaux à voiles et bateaux de plaisance
Nace2008,8559,FR,Enseignements divers
Nace2008,85591,FR,Enseignement de promotion sociale
Nace2008,85592,FR,Formation professionnelle
Nace2008,85593,FR,Formation socio-culturelle
Nace2008,85599,FR,Autres formes d'enseignement
Nace2008,856,FR,Activités de soutien à l'enseignement
Nace2008,8560,FR,Activités de soutien à l'enseignement
Nace2008,85601,FR,Activités des Centres Psycho-Médico-Sociaux (P.M.S.)
Nace2008,85609,FR,Autres services de soutien à l'enseignement
Nace2008,86,FR,Activités pour la santé humaine
Nace2008,861,FR,Activités hospitalières
Nace2008,8610,FR,Activités hospitalières
Nace2008,86101,FR,"Activités des hôpitaux généraux, sauf hôpitaux gériatriques et spécialisés"
Nace2008,86102,FR,Activités des hôpitaux gériatriques
Nace2008,86103,FR,Activités des hôpitaux spécialisés
Nace2008,86104,FR,Activités des hôpitaux psychiatriques
Nace2008,86109,FR,Autres activités hospitalières
Nace2008,862,FR,Activités des médecins et des dentistes
Nace2008,8621,FR,Activités des médecins généralistes
Nace2008,86210,FR,Activités des médecins généralistes
Nace2008,8622,FR,Activités des médecins spécialistes
Nace2008,86220,FR,Activités des médecins spécialistes
Nace2008,8623,FR,Pratique dentaire
Nace2008,86230,FR,Pratique dentaire
Nace2008,869,FR,Autres activités pour la santé humaine
Nace2008,8690,FR,Autres activités pour la santé humaine
Nace2008,86901,FR,Activités des laboratoires médicaux
Nace2008,86902,FR,"Activités des centres de collecte de sang, des banques de sang et d'organes"
Nace2008,86903,FR,Transport par ambulance
Nace2008,86904,FR,"Activités relatives à la santé mentale, sauf hôpitaux et maisons de soins psychiatriques"
Nace2008,86905,FR,Activités de revalidation ambulatoire
Nace2008,8690501,FR,Activités de kinésithérapie
Nace2008,8690502,FR,Activités de logopédie
Nace2008,8690503,FR,Activités d'ergothérapie
Nace2008,8690504,FR,Activités d'orthoptie
Nace2008,8690505,FR,Activités de podologie
Nace2008,8690506,FR,Activités de pédicure (soins principalement médicaux)
Nace2008,8690507,FR,Centres autonomes extra hospitaliers et ambulatoires de réadaptation fonctionnelle
Nace2008,86906,FR,Activités des praticiens de l'art infirmier
Nace2008,86907,FR,Activités des sages-femmes
Nace2008,86909,FR,Autres activités pour la santé humaine n.c.a.
Nace2008,8690901,FR,Activités des diététicien(ne)s
Nace2008,87,FR,Activités médico-sociales et sociales avec hébergement
Nace2008,871,FR,Activités de soins infirmiers résidentiels
Nace2008,8710,FR,Activités de soins infirmiers résidentiels
Nace2008,87101,FR,Activités des maisons de repos et de soins (M.R.S.)
Nace2008,87109,FR,Autres activités de soins infirmiers résidentiels
Nace2008,872,FR,"Activités de soins résidentiels pour personnes avec un handicap mental, un problème psychiatrique ou toxicodépendantes"
Nace2008,8720,FR,"Activités de soins résidentiels pour personnes avec un handicap mental, un problème psychiatrique ou toxicodépendantes"
Nace2008,87201,FR,Activités de soins résidentiels pour mineurs avec un handicap mental
Nace2008,87202,FR,Activités de soins résidentiels pour adultes avec un handicap mental
Nace2008,87203,FR,Activités de soins résidentiels pour personnes avec un problème psychiatrique
Nace2008,87204,FR,Activités de soins résidentiels pour personnes toxicodépendantes
Nace2008,87205,FR,Activités des habitations protégées pour personnes avec un problème psychiatrique
Nace2008,87209,FR,"Autres activités de soins résidentiels pour personnes avec un handicap mental, un problème psychiatrique ou toxicodépendantes"
Nace2008,873,FR,Activités de soins résidentiels pour personnes âgées ou avec un handicap moteur
Nace2008,8730,FR,Activités de soins résidentiels pour personnes âgées ou avec un handicap moteur
Nace2008,87301,FR,Activités des maisons de repos pour personnes âgées (M.R.P.A.)
Nace2008,87302,FR,Activités des résidences services pour personnes âgées
Nace2008,87303,FR,Activités de soins résidentiels pour mineurs avec un handicap moteur
Nace2008,87304,FR,Activités de soins résidentiels pour adultes avec un handicap moteur
Nace2008,87309,FR,Autres activités de soins résidentiels pour personnes âgées ou avec un handicap moteur
Nace2008,879,FR,Autres activités sociales avec hébergement
Nace2008,8790,FR,Autres activités sociales avec hébergement
Nace2008,87901,FR,Services d'aide à la jeunesse avec hébergement
Nace2008,87902,FR,Services sociaux généraux avec hébergement
Nace2008,87909,FR,Autres activités de soins résidentiels n.c.a.
Nace2008,88,FR,Action sociale sans hébergement
Nace2008,881,FR,Action sociale sans hébergement pour personnes âgées et pour personnes avec un handicap moteur
Nace2008,8810,FR,Action sociale sans hébergement pour personnes âgées et pour personnes avec un handicap moteur
Nace2008,88101,FR,"Activités des aides familiales à domicile, sauf soins à domicile"
